FollowerID,FollowedID
08109,47657
29404,59440
43068,35313
82217,48746
19196,74201
42046,49034
41169,56216
71169,19810
85857,18691
79074,56217
38661,69391
97835,87812
69420,76133
36907,23968
49796,42099
01514,29151
26928,14102
03417,02796
85623,72511
10582,36951
19372,44279
50555,51948
78522,43908
41151,10915
35721,45045
26185,66103
59863,27693
77504,12451
02315,11903
42988,51558
48913,13998
95973,37392
03452,59070
85914,31924
23311,32201
04654,60850
42682,53206
75187,04013
67657,06398
95515,66987
65623,07369
09327,13872
13638,51453
95066,22533
47842,97415
44713,08681
45461,71265
65030,39274
08490,51453
85319,74921
92613,15542
11976,78064
59248,15925
34051,21327
07719,60995
73799,02548
85488,81710
29674,48222
05702,21000
30679,95340
18184,49907
42519,38441
84290,63271
02655,50865
37788,49709
89169,67141
54715,51453
05453,19810
04833,19921
77052,49709
46219,65679
76919,87089
67361,89513
21495,38930
20047,51453
83198,70667
36762,26329
49592,50868
20939,80356
80426,24950
25924,32220
34013,38441
86438,27693
03856,44124
86571,63271
53550,19810
14944,04038
14198,70533
27077,19810
75459,69465
39052,80037
89751,20461
78452,78290
47908,46115
86173,58897
74996,88302
33001,20832
03270,30494
28409,79519
44076,19810
95929,38441
43092,45317
51589,55721
21609,92042
63508,52530
37268,75685
88754,83889
32531,08559
14264,87711
04236,58095
01546,95340
00006,29686
50468,69121
20859,10588
48836,20594
25213,97198
98628,86593
10277,27020
86862,02436
04708,89508
39521,13998
60340,93220
26982,11384
84669,70667
90853,75349
63006,17356
14939,09441
30921,44999
76704,64940
35671,26397
93731,52879
08645,69127
20175,20649
52444,63313
04041,03668
57151,79627
54372,17451
01784,54501
05967,63047
36706,66380
95766,48278
34816,02548
35468,96383
24803,22498
59191,77381
86394,04392
74402,80531
57540,52307
93741,49312
30559,67277
98725,04972
48336,09845
48760,45085
62540,51453
49406,63271
49148,68852
71656,14198
97777,60125
53745,17247
53009,37215
45988,72757
19372,78052
65376,63271
53864,35867
57056,09561
33077,87812
43938,92599
85818,46727
71477,84430
21504,88302
45432,50526
82792,14103
45105,51453
99003,15925
75866,13844
27130,79084
52322,08726
55253,87015
66237,51453
68852,10915
00529,24714
72866,63271
21534,70148
91124,66345
44179,49415
42885,69183
49409,51453
52174,51453
51900,21000
46533,71177
91573,71297
14153,21160
85607,44847
92537,89117
24823,67372
66665,76245
65444,14102
09872,64940
40152,23065
53591,29646
27574,51453
12952,95340
25282,02546
04220,28812
27289,18478
90697,08126
33107,44692
15767,41996
47511,63271
01475,65372
39307,33808
49690,19851
56570,58092
63250,59629
78460,04041
64921,97738
66081,31494
04217,24899
62628,84309
50716,71488
13124,42038
77625,58256
46532,95340
91198,49709
03664,37861
64375,72060
11579,47813
71960,10277
32182,68662
95260,59254
12627,44966
99584,33320
79891,98390
04624,31844
73147,73300
59599,20775
54127,10588
91093,12409
89912,73816
66971,43957
66349,17837
35880,65210
51242,76431
71088,62618
06688,24416
15637,65412
64877,17239
59671,28664
21327,04013
79473,32712
14551,64309
10369,19810
64223,24053
51148,73106
86884,90506
49873,04342
23955,21000
90982,54568
65170,21512
58810,77078
15475,10889
18331,12924
80093,52738
57899,49709
93156,42682
94415,51453
92497,36906
71947,10915
62636,03354
57695,52104
55684,07848
11647,25960
88423,35490
52945,50619
31845,90708
18148,11464
21222,09535
24596,63271
58978,63271
72255,37249
34285,48100
87237,18462
54496,10941
05421,22029
19355,29479
99204,65666
01546,37215
67483,74804
14946,51453
34696,54568
01239,29684
18113,31473
31901,84276
28073,18786
62784,48153
28173,10660
51204,51680
83111,51453
09715,14294
16716,83889
19129,84309
09342,48100
09900,53265
32388,59023
54514,81262
48025,94279
34229,39860
57063,04239
42141,73799
03686,19221
96633,93422
51589,44578
29555,71177
16778,48304
67412,88247
85891,86003
84468,15666
79247,51453
65679,72908
57203,55615
55084,07766
11347,65987
19131,72882
05445,36975
51950,27148
86394,76849
45078,29687
71023,56275
40338,83880
62098,50972
51013,71936
91667,54568
74099,92383
80093,55569
75919,13638
44559,10122
64688,97569
70699,51453
83718,07199
83419,26329
35344,86406
78614,51242
41004,92760
42734,90776
74876,19109
40120,19154
44196,51453
54235,27020
79096,42237
87619,18702
81218,88302
18336,76659
91662,28713
91497,64207
94921,51453
42226,19810
61160,54568
22750,10941
96215,86534
84914,23758
79153,74974
44588,18230
86085,77232
49696,23556
64021,67478
75139,45624
45072,14336
80201,08260
16310,96633
72888,98390
00437,07777
33279,93017
60023,94000
72883,54568
36273,50913
55477,19810
06964,98330
83256,98336
78729,10915
57802,38441
15821,13844
16182,36059
07443,04013
09642,27020
72604,51453
16779,74201
98789,64290
27003,04013
87850,53265
01376,10915
82719,67828
37100,42660
30387,21000
79894,53895
34776,93020
46907,81419
19958,02441
77236,31193
28889,16874
50669,19810
81635,01848
20991,10151
98462,57416
35175,77227
16328,10588
53621,21000
60650,56821
22759,91573
36565,10915
31403,63271
57527,54568
79319,82818
58980,20399
13422,82501
53931,66895
58479,14946
50807,83102
99840,37861
71720,72703
27038,87157
64930,43481
69529,33719
02808,49764
81516,38441
58432,56484
49372,14103
10442,55673
93156,63968
22020,74802
27315,20977
46872,39780
32571,67141
30435,37788
62075,96121
91408,94058
31967,61216
08911,44589
02978,38441
45721,35782
02794,49709
96408,44104
55915,09993
33291,34284
35122,36643
33931,48215
22037,21000
77397,61053
79251,51453
25917,82254
50468,36489
30084,10048
20767,10322
92675,51623
32765,08559
33324,44753
38236,13998
57617,27020
24455,21529
40813,16216
09192,21982
12376,58402
75728,62706
98543,17626
72528,47347
55793,89004
31085,01828
25886,55867
10393,07869
13534,26329
23430,51453
61136,51759
48924,68580
20097,51453
24596,23556
01230,32109
22423,72703
67847,77961
66188,50263
07799,38493
21877,05163
20453,82390
31648,84421
48754,54329
36543,45919
60056,17531
14587,66987
21227,60264
05709,07848
49910,13449
37491,45815
64713,63271
96604,39714
69714,46727
86078,94995
46974,74381
76331,67699
99618,39783
32893,51453
53844,16216
66036,12147
04926,19810
79325,99253
39003,10941
54369,38001
39221,37287
41192,49162
99814,01659
57555,73106
99814,14469
78107,75069
99600,13858
39520,38859
18706,01718
29855,90209
33065,49159
61670,66963
49164,87273
61244,12759
07016,23518
19131,89308
13521,28773
07240,34570
51071,88136
57297,08559
38404,35200
67750,51453
05509,93942
63421,07965
43813,19256
67008,16216
13521,14221
94758,52635
08192,02581
28776,59201
49148,02548
53209,33083
81211,45757
82378,32198
48818,05579
68402,54568
57927,72022
57297,72703
04887,63271
72538,69121
74909,50453
20179,93761
49982,32497
95123,43680
96205,59629
18907,13998
25992,10462
50758,26893
28922,04057
39665,01317
17621,19256
75314,19256
19932,42543
75139,24819
27758,00083
09106,16019
05076,26315
63782,74572
28812,47015
21643,92599
65177,10941
89143,45624
45305,57836
49219,83110
33708,54541
72528,88302
98648,32566
88464,32194
20400,63271
95410,54568
90941,27020
78522,73453
32158,21160
03031,43299
35525,32233
67343,29493
96421,98664
07015,95340
39337,76561
33637,10915
19422,51900
28809,87015
32571,46238
20143,92665
92951,51453
48209,40663
52760,41580
43778,29293
31751,16002
63652,95340
88186,07761
41133,92665
07807,43392
57088,15475
62585,97917
44065,94279
15683,30173
64270,86881
64948,93020
52322,54568
53507,42722
30956,27808
80876,76739
44388,15925
43058,54804
11025,10817
10971,75755
01186,14912
56574,49709
12386,93990
92951,61606
07016,00305
23274,03340
37987,98390
48721,63464
93253,35463
75642,09715
21607,88691
43649,10773
77057,08851
05385,57479
25476,74894
51600,79074
64782,10915
78460,28367
69848,08185
81174,27693
08943,45909
33957,15683
93234,51300
65588,56474
91751,27568
51985,83410
88465,16019
62552,77359
47671,95340
40127,28664
94110,78081
55156,76852
30956,75594
40470,63271
27749,22974
19531,65757
04972,08559
77721,86463
19376,10915
59297,12141
96215,08410
43928,64502
76642,22890
63689,43376
16161,93217
88971,94975
73084,69121
39607,94263
27640,89142
87218,03430
20529,38441
45706,07709
04252,81443
32978,38441
65734,46052
52433,74201
42635,44539
43036,70817
94273,42033
41225,95836
74959,85390
24099,00739
21495,95577
54829,10463
44134,14589
18524,22931
79917,49709
36405,90776
96000,17798
05191,72882
83755,35893
45349,76320
49376,33306
13908,48789
66197,19810
19395,32892
87562,83889
98895,50377
70494,38441
70183,99055
81154,92732
26027,43376
97284,76322
60056,96436
78194,51453
71423,99597
60275,04466
43915,01946
77993,59023
08573,47787
55082,93149
80627,54036
41271,80356
29302,44539
39336,88439
05238,78217
88991,90393
33201,38656
00570,51453
05514,21000
59338,22832
00341,42710
10277,76667
35723,51453
72344,94554
02229,50093
97543,75623
85052,74741
79390,63271
65609,98527
28064,51453
73112,27872
15416,83818
51372,52530
43322,17798
87208,19810
91240,42635
43358,61435
63462,02401
17175,93500
97253,25439
87401,28528
33576,40936
56253,19810
21455,36061
37679,30404
71845,64848
84952,08009
20399,86249
00439,95385
09042,73548
35207,96457
15039,72703
44612,11578
70916,46517
16113,48585
81407,27020
11135,35313
12319,34930
51206,76848
72147,95141
96503,02019
82131,76739
11524,98809
21261,14198
20991,51453
91820,51453
63280,98648
83755,34696
44966,83576
57132,10915
67740,73106
53082,20313
25096,58402
63906,72935
99377,65234
98969,21222
87310,93895
65367,52104
60434,38441
85441,36952
05655,03641
24803,00324
47232,01828
88414,93917
86230,33411
99689,80968
41271,84441
11384,13203
12913,54875
74207,72703
78430,13422
65367,51759
72999,68828
45007,11326
04358,74360
84851,31197
40894,51453
56161,28664
14168,06261
39307,63271
18087,65009
50217,99871
36700,33523
54312,98301
70498,36408
65805,30257
39263,39924
03540,98301
43149,18427
12517,85595
69696,55893
13367,36168
12796,97515
44065,31414
16269,18087
27955,54568
10588,21936
36172,30744
72831,71694
10681,77503
72642,94056
91982,51453
73112,63271
13426,89127
05540,30755
55446,10449
43982,26329
07111,13540
12693,95340
77839,00324
63078,04183
47931,39835
14212,26174
78178,94506
32455,08851
22020,18462
75274,65588
13844,59205
02292,47347
96949,66237
22131,69848
90916,50794
53876,00417
69337,86440
76204,75628
24701,49709
31253,06789
27802,57206
51293,19214
70067,28642
18005,39724
78177,40470
76449,27872
32603,57737
16350,66184
33303,61644
65739,00265
15186,39806
25308,71078
92109,12386
24199,78064
76758,11339
89311,24014
94758,04013
32721,70762
97278,08268
52116,13065
28654,26936
14940,54329
86609,20125
14689,79627
01846,40776
45067,19810
18957,14445
86178,74320
48912,32076
54151,37716
68732,63684
58609,63271
84441,14219
51409,34930
88595,83911
88121,23176
64575,95340
57843,05300
00425,43196
20742,07015
08165,71177
69566,28049
54508,10915
37491,13973
36545,17796
01846,47604
70291,07602
60002,34229
85665,21020
26489,64543
36061,81214
51559,26390
63535,21000
17697,01828
30873,61136
50816,21000
73017,50800
18990,10915
96045,37172
33279,64658
35465,84441
68350,76184
99183,39659
08599,53267
14236,22996
36951,24380
31981,71984
88991,93521
81285,54329
70330,92085
83193,49709
70145,00305
02682,32222
91849,72882
55371,53470
00190,48575
24674,10915
40120,68134
56017,24214
35468,54568
83377,39407
79523,53135
47423,10588
62426,58695
32081,32061
44403,35336
31602,51453
65138,21358
74309,01720
10298,10915
18103,21926
05952,19810
54369,51453
98258,08378
90736,98527
72609,43680
17970,21000
28224,21000
12987,03641
01582,91715
53995,11384
36669,60715
59393,88730
12554,33587
31126,57105
12558,76788
79172,51453
83419,94389
31602,04401
91740,27015
21877,63177
92742,69121
64658,78217
28400,75755
43708,10783
66589,54568
76119,27020
56324,65100
47423,71518
73634,65016
03603,69980
83138,54032
88820,26838
22461,78683
30855,69807
97479,17798
27540,19701
38543,45815
88045,44539
81900,13218
15654,68786
96383,19810
83133,71855
39228,80356
57058,15416
08645,80207
20801,47657
01039,16778
04721,51453
91166,81731
55472,10915
20605,20277
20220,40821
57455,21531
21762,26329
68941,66987
90172,51453
78287,89513
77408,98390
59824,15683
78558,51453
75032,20658
59306,42282
80951,80796
58881,27020
33990,56466
97598,76086
02749,19545
38656,37392
71031,46375
12214,86406
15301,75781
16694,89795
30322,69763
70789,95340
15016,52470
52110,90905
76811,66895
17901,05967
23551,51453
30573,76143
31552,90776
67277,84022
71956,87711
31612,51453
11208,33464
71297,10525
34076,32830
18005,79415
05967,42543
27051,13844
28955,65462
11965,51453
82764,43680
55673,68134
72352,08573
42322,45815
90793,26936
44657,02869
01564,73743
88462,64770
96236,02978
42440,16179
98656,77000
77452,08681
91598,18931
13140,43680
71446,61517
07854,74637
99477,96829
03481,67743
46881,30901
89463,10941
66609,61236
38059,25741
11374,51453
19418,55673
76170,51453
37491,49709
10334,14946
37716,50054
05755,31074
61987,04013
57469,46840
05973,55532
00411,63271
32201,37622
84669,33676
47995,68662
35930,51453
53500,37611
16184,22720
19641,75994
67657,21397
42282,36978
06714,36634
22289,74229
49724,69121
73141,67057
82788,47232
53704,19810
54086,55777
81395,52281
81855,35270
02329,72882
84608,95340
69819,18421
08883,06943
06398,93041
51750,24380
70162,11903
73600,91240
98219,00413
82852,69391
85585,17798
62636,49709
32595,51300
50009,67657
24729,51453
08812,39188
31728,15542
09004,13998
52785,58069
38561,68830
69127,54003
89160,63271
40263,39997
20742,02401
55373,71838
17247,36877
96493,82020
56920,20399
40517,96152
32937,08851
05541,78615
37994,95197
83762,38441
47124,95340
49475,71960
05740,18587
30188,68186
48936,33523
90990,18620
25389,95999
97039,02506
11332,47266
40270,40423
36598,84563
67820,54329
70408,50419
03064,72882
97226,10915
31607,52000
66190,51453
36012,32739
17796,46614
92921,07025
91660,33523
37790,64315
07885,98985
37986,22791
28372,19922
